ID,Header Size,Payload Size,Packet Size,Average Packet Size,Average Payload Size,Average Header Size,
395,8,43,85,884.0,840.0,9.0,
396,8,43,85,884.0,840.0,9.0,
397,8,43,85,884.0,840.0,9.0,
398,8,43,85,884.0,840.0,9.0,
399,8,1350,1392,884.0,840.0,9.0,
400,8,43,85,884.0,840.0,9.0,
401,8,43,85,884.0,840.0,9.0,
402,8,1350,1392,884.0,840.0,9.0,
403,8,1350,1392,884.0,840.0,9.0,
404,8,43,85,884.0,840.0,9.0,
405,8,1350,1392,884.0,840.0,9.0,
406,8,43,85,884.0,840.0,9.0,
407,8,1350,1392,884.0,840.0,9.0,
408,8,1350,1392,884.0,840.0,9.0,
409,8,43,85,884.0,840.0,9.0,
410,8,1350,1392,884.0,840.0,9.0,
411,8,1350,1392,884.0,840.0,9.0,
412,8,43,85,884.0,840.0,9.0,
413,8,1350,1392,884.0,840.0,9.0,
414,8,1350,1392,884.0,840.0,9.0,
415,8,43,85,884.0,840.0,9.0,
416,8,1350,1392,884.0,840.0,9.0,
417,8,1350,1392,884.0,840.0,9.0,
418,8,43,85,884.0,840.0,9.0,
419,8,1350,1392,884.0,840.0,9.0,
420,8,1350,1392,884.0,840.0,9.0,
421,8,43,85,884.0,840.0,9.0,
422,8,1350,1392,884.0,840.0,9.0,
423,8,1350,1392,884.0,840.0,9.0,
424,8,43,85,884.0,840.0,9.0,
425,8,1350,1392,884.0,840.0,9.0,
426,8,1350,1392,884.0,840.0,9.0,
427,8,43,85,884.0,840.0,9.0,
428,8,1350,1392,884.0,840.0,9.0,
429,8,1350,1392,884.0,840.0,9.0,
430,8,43,85,884.0,840.0,9.0,
431,8,1350,1392,884.0,840.0,9.0,
432,8,1350,1392,884.0,840.0,9.0,
433,8,43,85,884.0,840.0,9.0,
434,8,1350,1392,884.0,840.0,9.0,
435,8,1350,1392,884.0,840.0,9.0,
436,8,43,85,884.0,840.0,9.0,
437,8,1350,1392,884.0,840.0,9.0,
438,8,1350,1392,884.0,840.0,9.0,
439,8,1350,1392,884.0,840.0,9.0,
440,8,1350,1392,884.0,840.0,9.0,
441,8,43,85,884.0,840.0,9.0,
442,8,43,85,884.0,840.0,9.0,
443,8,812,854,884.0,840.0,9.0,
444,8,1350,1392,884.0,840.0,9.0,
445,8,1350,1392,884.0,840.0,9.0,
446,8,43,85,884.0,840.0,9.0,
447,8,1350,1392,884.0,840.0,9.0,
448,8,1350,1392,884.0,840.0,9.0,
449,8,43,85,884.0,840.0,9.0,
450,8,1350,1392,884.0,840.0,9.0,
451,8,1350,1392,884.0,840.0,9.0,
452,8,43,85,884.0,840.0,9.0,
453,8,1350,1392,884.0,840.0,9.0,
454,8,1350,1392,884.0,840.0,9.0,
455,8,1350,1392,884.0,840.0,9.0,
456,8,98,140,884.0,840.0,9.0,
457,8,1350,1392,884.0,840.0,9.0,
458,8,1350,1392,884.0,840.0,9.0,
459,8,1350,1392,884.0,840.0,9.0,
460,8,89,131,884.0,840.0,9.0,
461,8,1350,1392,884.0,840.0,9.0,
462,8,1350,1392,884.0,840.0,9.0,
463,8,1350,1392,884.0,840.0,9.0,
464,8,1350,1392,884.0,840.0,9.0,
465,8,1350,1392,884.0,840.0,9.0,
466,8,1350,1392,884.0,840.0,9.0,
467,8,1350,1392,884.0,840.0,9.0,
468,8,1350,1392,884.0,840.0,9.0,
469,8,71,113,884.0,840.0,9.0,
470,8,43,85,884.0,840.0,9.0,
471,8,1350,1392,884.0,840.0,9.0,
472,8,46,88,884.0,840.0,9.0,
473,8,41,83,884.0,840.0,9.0,
474,8,44,86,884.0,840.0,9.0,
475,8,41,83,884.0,840.0,9.0,
476,8,41,83,884.0,840.0,9.0,
477,8,41,83,884.0,840.0,9.0,
478,8,41,83,884.0,840.0,9.0,
479,8,1350,1392,884.0,840.0,9.0,
480,8,1350,1392,884.0,840.0,9.0,
481,8,1350,1392,884.0,840.0,9.0,
482,8,1350,1392,884.0,840.0,9.0,
483,8,1350,1392,884.0,840.0,9.0,
484,8,1350,1392,884.0,840.0,9.0,
485,8,1350,1392,884.0,840.0,9.0,
486,8,1350,1392,884.0,840.0,9.0,
487,8,1350,1392,884.0,840.0,9.0,
488,8,1350,1392,884.0,840.0,9.0,
489,8,1350,1392,884.0,840.0,9.0,
490,8,1350,1392,884.0,840.0,9.0,
491,8,1350,1392,884.0,840.0,9.0,
492,8,1350,1392,884.0,840.0,9.0,
493,8,1350,1392,884.0,840.0,9.0,
494,8,1350,1392,884.0,840.0,9.0,
495,8,1350,1392,884.0,840.0,9.0,
496,8,1350,1392,884.0,840.0,9.0,
497,8,1350,1392,884.0,840.0,9.0,
498,8,1350,1392,884.0,840.0,9.0,
499,8,1350,1392,884.0,840.0,9.0,
500,8,1350,1392,884.0,840.0,9.0,
501,8,41,83,884.0,840.0,9.0,
502,8,1350,1392,884.0,840.0,9.0,
503,8,41,83,884.0,840.0,9.0,
504,8,41,83,884.0,840.0,9.0,
505,8,41,83,884.0,840.0,9.0,
506,8,41,83,884.0,840.0,9.0,
507,8,41,83,884.0,840.0,9.0,
508,8,41,83,884.0,840.0,9.0,
509,8,41,83,884.0,840.0,9.0,
510,8,41,83,884.0,840.0,9.0,
511,8,41,83,884.0,840.0,9.0,
512,8,41,83,884.0,840.0,9.0,
513,8,1350,1392,884.0,840.0,9.0,
514,8,1350,1392,884.0,840.0,9.0,
515,8,1350,1392,884.0,840.0,9.0,
516,8,1350,1392,884.0,840.0,9.0,
517,8,41,83,884.0,840.0,9.0,
518,8,1350,1392,884.0,840.0,9.0,
519,8,41,83,884.0,840.0,9.0,
520,8,41,83,884.0,840.0,9.0,
521,8,1350,1392,884.0,840.0,9.0,
522,8,1350,1392,884.0,840.0,9.0,
523,8,41,83,884.0,840.0,9.0,
524,8,1350,1392,884.0,840.0,9.0,
525,8,1350,1392,884.0,840.0,9.0,
526,8,41,83,884.0,840.0,9.0,
527,8,1350,1392,884.0,840.0,9.0,
528,8,1350,1392,884.0,840.0,9.0,
529,8,41,83,884.0,840.0,9.0,
530,8,1350,1392,884.0,840.0,9.0,
531,8,1350,1392,884.0,840.0,9.0,
532,8,41,83,884.0,840.0,9.0,
533,8,1350,1392,884.0,840.0,9.0,
534,8,1350,1392,884.0,840.0,9.0,
535,8,41,83,884.0,840.0,9.0,
536,8,1350,1392,884.0,840.0,9.0,
537,8,1350,1392,884.0,840.0,9.0,
538,8,41,83,884.0,840.0,9.0,
539,8,1350,1392,884.0,840.0,9.0,
540,8,1350,1392,884.0,840.0,9.0,
541,8,41,83,884.0,840.0,9.0,
542,8,1350,1392,884.0,840.0,9.0,
543,8,1350,1392,884.0,840.0,9.0,
544,8,41,83,884.0,840.0,9.0,
545,8,1350,1392,884.0,840.0,9.0,
546,8,1350,1392,884.0,840.0,9.0,
547,8,41,83,884.0,840.0,9.0,
548,8,1350,1392,884.0,840.0,9.0,
549,8,1350,1392,884.0,840.0,9.0,
550,8,41,83,884.0,840.0,9.0,
551,8,1350,1392,884.0,840.0,9.0,
552,8,1350,1392,884.0,840.0,9.0,
553,8,1350,1392,884.0,840.0,9.0,
554,8,1350,1392,884.0,840.0,9.0,
555,8,41,83,884.0,840.0,9.0,
556,8,41,83,884.0,840.0,9.0,
557,8,1350,1392,884.0,840.0,9.0,
558,8,1350,1392,884.0,840.0,9.0,
559,8,41,83,884.0,840.0,9.0,
560,8,1350,1392,884.0,840.0,9.0,
561,8,1350,1392,884.0,840.0,9.0,
562,8,41,83,884.0,840.0,9.0,
563,8,1350,1392,884.0,840.0,9.0,
564,8,1350,1392,884.0,840.0,9.0,
565,8,1350,1392,884.0,840.0,9.0,
566,8,1350,1392,884.0,840.0,9.0,
567,8,1350,1392,884.0,840.0,9.0,
568,8,41,83,884.0,840.0,9.0,
569,8,41,83,884.0,840.0,9.0,
570,8,1350,1392,884.0,840.0,9.0,
571,8,1350,1392,884.0,840.0,9.0,
572,8,41,83,884.0,840.0,9.0,
573,8,1350,1392,884.0,840.0,9.0,
574,8,41,83,884.0,840.0,9.0,
575,8,1350,1392,884.0,840.0,9.0,
576,8,1350,1392,884.0,840.0,9.0,
577,8,41,83,884.0,840.0,9.0,
578,8,1350,1392,884.0,840.0,9.0,
579,8,1350,1392,884.0,840.0,9.0,
580,8,1350,1392,884.0,840.0,9.0,
581,8,41,83,884.0,840.0,9.0,
582,8,1350,1392,884.0,840.0,9.0,
583,8,41,83,884.0,840.0,9.0,
584,8,1350,1392,884.0,840.0,9.0,
585,8,1350,1392,884.0,840.0,9.0,
586,8,1350,1392,884.0,840.0,9.0,
587,8,1350,1392,884.0,840.0,9.0,
588,8,41,83,884.0,840.0,9.0,
589,8,41,83,884.0,840.0,9.0,
590,8,1350,1392,884.0,840.0,9.0,
591,8,1350,1392,884.0,840.0,9.0,
592,8,1350,1392,884.0,840.0,9.0,
593,8,41,83,884.0,840.0,9.0,
594,8,1350,1392,884.0,840.0,9.0,
595,8,1350,1392,884.0,840.0,9.0,
596,8,1350,1392,884.0,840.0,9.0,
597,8,41,83,884.0,840.0,9.0,
598,8,1350,1392,884.0,840.0,9.0,
599,8,43,85,884.0,840.0,9.0,
600,8,1350,1392,884.0,840.0,9.0,
601,8,43,85,884.0,840.0,9.0,
602,8,1350,1392,884.0,840.0,9.0,
603,8,1350,1392,884.0,840.0,9.0,
604,8,43,85,884.0,840.0,9.0,
605,8,1350,1392,884.0,840.0,9.0,
606,8,1350,1392,884.0,840.0,9.0,
607,8,43,85,884.0,840.0,9.0,
608,8,1350,1392,884.0,840.0,9.0,
609,8,1350,1392,884.0,840.0,9.0,
610,8,43,85,884.0,840.0,9.0,
611,8,1350,1392,884.0,840.0,9.0,
612,8,1350,1392,884.0,840.0,9.0,
613,8,1350,1392,884.0,840.0,9.0,
614,8,1350,1392,884.0,840.0,9.0,
615,8,43,85,884.0,840.0,9.0,
616,8,43,85,884.0,840.0,9.0,
617,8,1350,1392,884.0,840.0,9.0,
618,8,1350,1392,884.0,840.0,9.0,
619,8,43,85,884.0,840.0,9.0,
620,8,1350,1392,884.0,840.0,9.0,
621,8,1350,1392,884.0,840.0,9.0,
622,8,43,85,884.0,840.0,9.0,
623,8,1350,1392,884.0,840.0,9.0,
624,8,1350,1392,884.0,840.0,9.0,
625,8,43,85,884.0,840.0,9.0,
626,8,1350,1392,884.0,840.0,9.0,
